UMAP_1,UMAP_2,kmeans_cluster
10.861213,0.44449452,13
6.7053285,16.256561,1
6.2563496,15.665636,1
0.1878773,3.2775896,10
8.674717,17.37226,12
7.329664,7.3027287,7
7.9221377,0.5922358,9
-0.3913336,7.5966053,8
0.4947791,6.4513607,8
7.2063413,7.8966274,7
8.478214,16.645195,12
8.279927,12.057727,17
16.24631,10.544372,11
16.412271,10.873023,11
7.7012243,15.683364,1
-0.58458847,6.629659,8
0.13669482,3.268091,10
6.718465,16.250935,1
7.6615043,15.391771,1
16.500938,10.822558,11
7.6523824,15.133452,1
9.170322,17.415535,12
6.463423,15.50665,1
5.337174,9.490919,15
-0.37687033,6.7427053,8
3.349741,-4.65571,0
7.7447844,15.6416235,1
5.3757596,9.499351,15
-0.012448456,3.8675117,10
8.186367,17.981968,12
7.720752,15.647097,1
10.583264,0.7714586,13
6.3655343,15.604481,1
15.889481,6.6323695,3
-0.31511825,6.912919,8
7.1576076,7.8358636,7
7.2278304,7.859592,7
-0.23305418,7.3968263,8
6.788139,16.231606,1
7.5570917,15.14179,1
0.03769034,3.2600477,10
7.3192487,7.625051,7
7.3465343,7.2182407,7
7.3473554,7.2479134,7
8.440882,16.624718,12
7.0587215,7.183883,7
7.8218927,0.9275495,9
0.14370984,3.573373,10
7.701534,15.67428,1
1.3163561,5.0724273,10
5.363571,9.493654,15
6.388077,15.831421,1
-0.3372767,7.6291237,8
1.303655,4.231921,10
6.867732,16.044415,1
-0.36513644,3.6467292,10
7.7114477,15.726772,1
-0.2720083,3.7736282,10
5.6086397,8.272857,15
5.627013,8.27736,15
7.6135516,17.39716,12
5.5656404,9.344034,15
6.267274,15.754939,1
7.8577642,17.189413,12
8.92524,17.2979,12
6.7648306,16.13349,1
-0.2531302,6.5689807,8
6.7963676,16.129984,1
7.744771,17.184078,12
3.3943026,-4.324574,0
5.412651,9.492792,15
6.29348,8.0565605,7
8.510202,16.642666,12
4.615787,4.787117,2
2.07353,6.4116263,2
7.3360033,17.392963,12
0.6080937,5.05873,10
6.8235292,15.972188,1
4.5030923,4.708644,2
6.451083,15.4499035,1
6.443032,15.529088,1
8.105814,18.824068,12
0.7861495,6.07908,8
7.049804,16.003092,1
7.797695,15.597494,1
6.700021,16.236214,1
5.4255514,9.468674,15
5.3764677,9.508057,15
-0.3948693,6.7571945,8
6.6320624,8.15509,7
5.5669346,9.318605,15
6.6646495,16.194635,1
3.4679205,-4.1494737,0
-0.55122465,6.701525,8
7.220785,7.8515053,7
3.3285754,-4.5313907,0
5.372282,9.491376,15
10.443121,0.47686085,13
6.7259407,16.236897,1
-0.33531904,6.926709,8
6.710692,-7.2510195,6
0.6072671,5.2756896,10
5.393078,9.4626,15
6.7746406,16.220997,1
0.10085217,3.4969423,10
16.188799,10.608588,11
5.222203,9.084094,15
-0.5025297,7.432564,8
8.091516,18.248964,12
3.1155553,-4.56631,0
7.7022953,15.654429,1
0.63170993,5.1209893,10
7.560239,15.196531,1
18.71072,4.633941,16
7.2061753,7.8521614,7
5.4102564,9.141936,15
7.1889453,7.5833035,7
8.832383,-5.6870604,14
3.3877394,4.6598454,2
10.558622,0.47281966,13
19.27993,3.694753,16
19.272816,3.696948,16
7.83555,0.83607095,9
6.6278863,8.187674,7
-0.3871343,7.5891004,8
7.584343,15.189878,1
5.3984985,9.508556,15
5.522347,9.401737,15
6.4693975,16.020802,1
5.483623,9.395143,15
7.3266754,7.2757564,7
6.621367,16.184767,1
7.7871504,15.631154,1
7.3473606,15.206392,1
7.7620196,15.629017,1
-0.37494525,7.580445,8
7.4233956,7.56288,7
7.8598356,0.81213945,9
3.1341443,-4.5340257,0
7.2263412,7.4197063,7
5.218481,9.1755905,15
15.823059,6.55508,3
5.44097,9.397093,15
17.602577,4.5283494,16
10.5433655,0.61714005,13
-0.40379462,7.5231743,8
4.3351545,4.587689,2
6.6567874,15.528026,1
6.478887,15.480951,1
5.3295264,9.450423,15
4.7507553,-8.563858,6
4.0186977,4.075753,2
8.29925,16.851439,12
5.5102124,9.180999,15
9.196092,-6.458751,14
0.11018671,3.2087893,10
7.225023,7.82589,7
7.00789,7.3189497,7
-0.24972446,3.664366,10
-8.342461,3.678324,5
7.615981,0.88691735,9
7.8098893,18.013817,12
7.6356006,15.106691,1
-0.6595568,6.7668304,8
8.948932,17.283564,12
-0.36630103,2.9746847,10
17.191029,7.016839,3
8.247995,17.94499,12
7.173399,7.486605,7
6.684033,15.639028,1
5.4489927,9.294824,15
8.289206,18.683119,12
7.2946754,7.4656343,7
6.623011,8.178332,7
7.7615657,15.631875,1
17.12915,7.0305834,3
5.329093,9.460379,15
5.366313,-8.696869,6
0.26686078,3.9136786,10
6.4174433,15.558571,1
7.230387,7.86317,7
7.372703,7.543441,7
4.464681,4.6951303,2
16.172644,10.647167,11
7.434492,7.570043,7
0.48522514,6.4808364,8
6.6145334,8.172312,7
-0.23588645,6.6896844,8
-0.37089157,7.5981436,8
6.138886,7.388976,7
7.646242,15.104297,1
5.340453,9.520687,15
7.3159604,7.639381,7
5.6400046,8.2501,15
-0.8342216,7.003004,8
7.6417127,15.102633,1
7.9129634,0.795962,9
15.649276,5.8076363,3
6.058297,-2.8530579,4
8.51441,16.636045,12
6.670962,15.564415,1
18.727695,5.630707,16
6.614947,8.180938,7
6.999773,7.2770114,7
7.408502,17.353685,12
7.6322827,0.8923414,9
0.049555164,6.1776094,8
7.7156696,15.672545,1
16.544943,10.776762,11
6.47273,15.471177,1
0.4865741,6.5777903,8
5.6037173,8.286504,15
-0.24210846,3.7451231,10
6.590781,8.113347,7
-0.58184445,6.9246902,8
-0.2907625,7.1051035,8
-0.0065334844,3.107519,10
7.7475686,15.6488,1
3.7038324,-4.406732,0
16.444988,10.371866,11
8.228031,18.776384,12
17.170591,7.034053,3
0.7102798,5.1159425,10
-0.22261892,3.0853546,10
6.9015226,7.413276,7
7.3484516,7.345013,7
9.12531,17.36151,12
7.0729947,7.2312984,7
-0.23996818,2.97698,10
-0.5779292,6.7234225,8
5.5005746,9.219077,15
5.2084384,9.052101,15
17.518284,6.8142567,3
10.421022,0.46607804,13
5.619315,8.287496,15
-0.6182777,6.471889,8
8.450925,11.922972,17
6.4730716,15.481439,1
-0.02243459,3.881162,10
-0.39147294,6.601361,8
8.199885,17.973581,12
5.7614093,9.590444,15
7.6335273,0.75598437,9
17.576897,4.552769,16
3.9929442,3.9508047,2
8.464634,16.64169,12
5.832754,9.307231,15
7.56872,17.171612,12
7.3468914,7.397403,7
4.557832,4.78085,2
-0.21514282,6.962399,8
3.967389,3.9064,2
7.8499165,17.123522,12
-0.36988127,6.890235,8
-0.16061053,7.15892,8
6.422023,15.51458,1
7.055422,16.056557,1
6.5719914,8.213233,7
-0.021372866,3.6562538,10
-0.119345024,7.3664136,8
6.725049,16.263666,1
3.1748836,-4.736075,0
1.2690545,4.23613,10
3.25596,-4.294903,0
7.273747,7.389303,7
7.317713,7.6670523,7
9.120362,17.354471,12
6.2104807,7.9820046,7
5.6896386,9.395363,15
7.539919,15.134694,1
6.689638,16.204092,1
0.32927993,3.724889,10
7.202328,7.5375905,7
0.25111714,3.6497808,10
6.435504,15.492303,1
15.864936,6.5889072,3
15.602307,5.732839,3
-0.43488622,6.548673,8
6.440738,15.479189,1
16.535082,10.778832,11
8.1316185,18.866745,12
6.8791347,16.082157,1
1.8908327,5.2081046,2
16.1619,10.619329,11
0.3138401,3.1610143,10
6.5472913,16.074482,1
8.381819,16.743996,12
-0.25425383,6.7581043,8
6.501488,8.150397,7
3.2923958,-4.2749553,0
1.8623779,5.1696925,2
-0.14472377,6.9940586,8
8.887552,-5.5627213,14
15.901243,6.5579743,3
7.7319717,15.685928,1
5.7389245,9.544422,15
6.6772933,15.537026,1
16.139425,9.621115,11
7.0745873,15.971695,1
7.035512,16.024271,1
6.766339,15.51685,1
7.3860188,7.687526,7
-0.22070014,6.626034,8
5.799545,9.408586,15
7.672461,0.80809844,9
7.1533885,7.6375504,7
6.6155176,8.205328,7
5.6243544,8.33316,15
18.859138,5.5245047,16
1.9010385,5.2228417,2
3.2888517,4.6531067,2
7.688475,15.661755,1
-0.46835816,6.71054,8
-0.31429666,6.80968,8
0.15679106,4.094403,10
5.709427,9.533452,15
7.3602414,7.6798544,7
8.375414,11.954012,17
3.1332657,-4.501201,0
3.9786394,3.8235536,2
0.270519,3.4495065,10
6.7063365,16.22752,1
3.4332302,-4.191577,0
-0.083936065,7.3750463,8
7.4691834,7.4707656,7
6.871889,16.057392,1
5.767848,9.420347,15
3.1951578,-4.6344767,0
6.1758895,7.6350584,7
5.2701955,-8.97001,6
7.757595,15.631152,1
4.013846,4.069129,2
5.8842535,9.27659,15
7.1761417,15.943578,1
0.31847855,3.2842724,10
9.166399,17.386652,12
4.790029,-8.553085,6
-0.11139091,7.366845,8
7.715813,15.695683,1
7.9337745,18.14295,12
16.536367,10.780725,11
16.342165,10.29989,11
7.275169,7.7901053,7
7.1917405,7.600671,7
-0.28010684,6.721887,8
6.736538,16.267124,1
5.8295903,9.42412,15
5.6843176,9.484346,15
7.592956,0.8689538,9
8.328087,18.853699,12
0.32444993,3.1851463,10
5.861311,9.190658,15
6.718954,16.190926,1
3.6110225,4.757504,2
8.149627,18.23959,12
8.193273,11.9197445,17
5.1325736,-8.304111,6
0.16969354,3.5961747,10
4.0128555,4.0354877,2
7.15935,-2.9602292,4
6.8420553,16.081268,1
6.5075765,15.50101,1
-0.18730299,7.4953747,8
7.8839703,17.075151,12
3.9417536,3.9126036,2
6.5268726,8.264977,7
-0.0044277743,3.6547928,10
9.033156,17.472292,12
6.695506,15.592863,1
1.3213674,4.30111,10
-0.047088142,3.880357,10
9.103065,-6.3286753,14
5.866334,9.39516,15
5.468695,-7.9688783,6
8.146585,18.231794,12
7.359687,17.354488,12
19.269415,3.5932379,16
1.9873445,5.246209,2
5.76946,9.516733,15
7.558145,0.96355,9
7.383094,17.376726,12
7.7518415,15.652513,1
4.3545184,4.738843,2
1.2820584,4.370004,10
-0.30098,7.557757,8
19.291891,3.6584072,16
5.8266673,9.315616,15
2.305341,6.2334747,2
7.1769514,7.565173,7
8.061596,11.798054,17
8.173225,18.265053,12
5.7046933,9.4815645,15
-0.031655695,3.8194494,10
5.729582,9.524147,15
16.6302,6.620438,3
7.3890095,7.4013824,7
5.0697393,-8.320385,6
5.8624973,9.166384,15
8.159903,18.844692,12
7.2744436,7.8246174,7
7.5506973,15.181326,1
8.27054,18.777508,12
9.1700945,17.371124,12
7.8866243,17.075804,12
0.30493912,3.1134136,10
8.1640005,18.167898,12
2.3729706,6.0396547,2
0.058357116,3.6643062,10
0.20255072,3.2965634,10
7.7999887,17.186035,12
7.787741,15.627423,1
17.548811,6.7927423,3
5.251807,-8.966075,6
6.2109165,-2.761488,4
0.80533725,5.163194,10
6.9231358,7.245306,7
-0.20395337,7.523993,8
0.54915416,6.378828,8
-0.61739385,6.7506723,8
3.2768352,-4.2341866,0
6.740435,16.249643,1
4.8858113,-8.641784,6
0.20993567,3.359435,10
5.6783824,9.311225,15
6.7558746,16.198456,1
7.0340576,7.272,7
5.2691317,9.103889,15
-0.28870642,7.316796,8
-0.18995985,7.582501,8
10.513823,0.635303,13
16.388306,10.355199,11
8.726707,18.058817,12
2.2284515,6.1352825,2
6.740163,16.24494,1
7.248544,7.8061414,7
-0.13736983,4.163481,10
8.331581,18.742592,12
-0.010150279,3.606231,10
6.4650984,15.467755,1
1.2957474,4.2425694,10
6.447749,15.491292,1
6.9174004,7.4634066,7
10.790157,0.57727003,13
-0.47583503,6.6186676,8
18.73477,5.6618485,16
5.8734717,9.299401,15
1.2159547,4.54717,10
-0.11419668,7.329654,8
0.30478212,3.0832193,10
3.0728614,-4.524751,0
2.0568137,6.3448534,2
5.8022366,9.227071,15
5.234293,9.0943985,15
6.2319927,15.685662,1
8.247206,18.819164,12
4.579862,4.800233,2
7.327377,7.4117727,7
-0.31598756,7.318729,8
4.5290804,4.74837,2
-0.050764132,3.740437,10
2.5127687,6.0634255,2
-0.33269152,3.2437186,10
3.1562731,-4.470608,0
5.8073077,9.299306,15
4.5099,4.7409596,2
3.0609174,-4.540235,0
7.268989,7.8236613,7
5.75541,9.558052,15
-0.14715172,7.2226,8
5.0407333,-8.456802,6
8.164561,11.888238,17
8.49201,16.622292,12
15.873468,6.571079,3
4.5019965,4.7498612,2
0.21089983,6.037514,8
8.848626,17.323524,12
8.524647,16.647394,12
8.163395,17.890963,12
6.7438807,16.268429,1
3.2825165,-4.658033,0
-0.3401141,6.891775,8
5.321749,9.07556,15
3.9319181,4.011622,2
6.8625884,16.09738,1
8.1723995,18.901678,12
-0.020006778,4.1674023,10
6.209706,15.736726,1
9.219198,17.395998,12
0.096631855,3.8910744,10
5.8057528,9.408737,15
5.8729587,9.284556,15
7.7434115,15.645936,1
-0.11130801,7.107132,8
7.3407807,17.431452,12
16.515615,10.846386,11
5.758382,9.292889,15
-0.096762896,7.345675,8
6.8523417,16.046638,1
-0.08406235,6.565742,8
6.9029894,16.058743,1
-0.39881617,6.697822,8
3.6608381,-4.361742,0
18.769333,5.624231,16
7.754586,15.636826,1
0.015828667,4.1634135,10
-0.3851599,6.7165923,8
7.337883,7.4579015,7
7.0138154,7.306198,7
6.7142997,16.206383,1
7.424482,7.597247,7
8.334301,18.5745,12
5.078813,-9.12691,6
15.859446,6.5627933,3
6.331891,15.898414,1
-0.18546773,6.7879114,8
8.397265,17.817432,12
7.170782,7.6888895,7
6.4342737,15.924211,1
6.4629498,15.885708,1
7.148417,-2.9186926,4
5.81437,9.147664,15
-0.29615185,7.3039517,8
7.7758803,0.8673436,9
-0.3542041,7.0202317,8
8.149862,17.969156,12
4.0054364,4.084378,2
9.3103075,17.300352,12
7.3950515,17.364061,12
7.7507076,0.83511513,9
-0.14478508,6.741891,8
6.060026,7.419467,7
3.7289534,-4.2932773,0
7.8808794,17.139616,12
1.3040959,4.231365,10
4.523941,4.7256336,2
5.719153,9.543687,15
16.45878,10.752804,11
5.3447766,9.031561,15
8.189594,18.265907,12
17.57682,4.5516944,16
7.4020305,17.377443,12
7.45492,7.529899,7
4.925405,-8.738615,6
7.6230164,15.107251,1
7.7510676,15.63198,1
0.34285635,3.311845,10
7.422441,7.6824255,7
7.7295113,15.635681,1
5.8187675,9.526582,15
7.6254945,0.9200163,9
7.2241435,7.793944,7
4.7989836,-8.540077,6
7.2671876,7.819581,7
5.772823,9.121423,15
-0.4092944,6.6302347,8
16.576225,10.91678,11
-0.06904447,7.27129,8
8.417898,16.82109,12
0.22981584,3.2011719,10
6.87877,16.14239,1
6.19978,15.690419,1
6.719282,16.237394,1
3.03683,-4.5980096,0
7.6336927,0.9543456,9
7.639718,15.11601,1
0.04637139,3.7860668,10
7.4253573,7.6183043,7
8.724061,18.14914,12
7.045555,16.077574,1
6.48554,15.478218,1
16.466272,10.385258,11
-0.23998228,3.0269926,10
7.374336,7.6756215,7
-0.006018889,3.5792391,10
6.858114,16.054066,1
7.268436,7.7992654,7
3.186013,-4.595432,0
7.6002555,17.335785,12
7.774829,15.622821,1
7.2553763,7.8124943,7
6.988115,7.4391227,7
5.823747,9.231055,15
16.469889,10.389326,11
1.2702892,4.202436,10
1.9349877,5.312735,2
5.760066,9.520867,15
7.2696605,7.763942,7
5.8703246,9.181407,15
7.530851,15.181193,1
8.167382,17.917896,12
-0.43586305,6.706227,8
7.7299604,15.657635,1
9.221899,17.388124,12
8.929511,17.499155,12
1.3172413,5.0301147,10
6.1163816,7.4279566,7
7.0152884,7.372329,7
4.308401,4.7616954,2
6.1399775,7.3769846,7
5.761031,9.559236,15
5.268677,9.049046,15
10.594688,0.7001567,13
2.0608268,6.380919,2
6.6260934,8.190716,7
6.455502,15.476125,1
5.5985203,8.310335,15
17.6008,6.7802205,3
0.34947056,3.1841538,10
5.756797,9.553439,15
7.6682014,15.173565,1
5.7389884,9.551602,15
5.7741137,9.524969,15
7.3757343,7.67823,7
6.873972,15.445977,1
2.0450494,6.351127,2
-0.390713,6.598708,8
-0.176781,6.9503326,8
7.443608,7.660595,7
2.529102,6.105285,2
5.635926,8.3151455,15
18.627825,5.764553,16
0.18836679,3.436047,10
7.7521877,15.606363,1
1.3704891,4.431506,10
8.386146,16.740921,12
7.2653494,7.8244567,7
5.816199,9.282923,15
0.33545697,3.6171236,10
-0.22228362,6.5458016,8
2.0115213,6.344683,2
3.0855124,-4.5645976,0
7.5764084,0.88526165,9
8.481534,16.63871,12
7.6277843,15.116565,1
0.31678116,3.4449282,10
6.410705,15.783931,1
1.2590886,4.2021117,10
7.6429124,0.813394,9
5.8119264,9.241289,15
17.151197,7.0317245,3
5.8708944,9.289494,15
1.3209476,4.2819853,10
5.9272046,7.7229056,7
16.167599,10.6268,11
5.7493186,9.552347,15
7.2054,7.801874,7
6.2016716,7.9789996,7
8.2766285,12.070166,17
7.7732353,15.609126,1
0.14665176,2.9764173,10
6.7504897,16.241713,1
6.1690426,8.084634,7
16.425993,10.30352,11
6.977072,7.424454,7
7.8469224,17.15729,12
5.684614,8.2535305,15
5.8124757,9.410122,15
15.610991,5.6758823,3
4.7533493,-8.569523,6
0.008351337,3.7680407,10
10.795106,0.5244899,13
5.6160784,9.410874,15
16.606056,6.627405,3
3.0993874,-4.5188894,0
6.823231,-9.4284115,6
0.44904366,6.5200987,8
7.358711,7.571371,7
6.853788,16.052492,1
7.663146,15.089429,1
8.627533,-5.8090754,14
7.3688974,7.1905465,7
6.0314455,7.905999,7
0.45647568,6.4588985,8
1.2893192,4.205075,10
-0.17005159,7.528837,8
3.976759,3.8894184,2
6.971551,7.2989645,7
0.67315406,5.2457833,10
7.0977807,7.1151757,7
3.1045861,-4.570272,0
5.7184505,9.3925,15
7.763798,15.609704,1
6.440597,15.491,1
2.4496944,6.3073683,2
16.480736,10.404267,11
5.2170963,9.126399,15
7.379751,17.370667,12
-0.45703152,6.645813,8
-0.430368,6.6321573,8
0.74533963,5.219337,10
5.4974504,-8.008124,6
7.605975,0.84636277,9
2.577849,6.1782513,2
-0.6348322,7.4198585,8
5.420638,9.018019,15
7.6690254,15.097713,1
3.7926362,-4.276446,0
7.772086,15.620754,1
7.3958883,7.165292,7
7.04223,7.366662,7
6.2169757,8.051843,7
8.726695,18.157928,12
-0.17936386,3.657007,10
7.0314074,15.928004,1
5.79684,9.132099,15
6.717195,16.26962,1
4.5417733,4.7304544,2
5.624648,8.1903925,15
8.434535,18.571875,12
3.9813178,3.903988,2
8.241752,11.931312,17
7.75461,15.634458,1
7.409884,7.512482,7
-0.2230526,6.7925224,8
7.699867,17.305117,12
7.6016097,15.229183,1
5.104693,8.9280815,15
16.857521,6.2784867,3
6.1903744,15.777414,1
7.5000753,17.491768,12
16.397358,10.306724,11
6.138082,-2.8856263,4
3.3156207,-4.359897,0
5.1732926,9.030787,15
6.3959317,8.012763,7
1.8453932,5.2277546,2
6.072426,7.5521946,7
7.0372987,7.36865,7
4.1158967,3.8512967,2
7.74918,15.675172,1
6.8115816,16.174742,1
7.808073,0.9047798,9
7.748749,17.333138,12
0.08943591,3.6504605,10
10.6055565,0.7408721,13
0.07786179,3.654127,10
6.7050133,16.295126,1
7.806791,0.85140014,9
7.644262,1.0221225,9
5.608916,9.373947,15
5.625541,9.231378,15
7.5945,0.9608783,9
1.2652525,4.260471,10
0.2721539,3.1787326,10
5.5294123,9.503874,15
0.040556155,3.6759903,10
6.726242,16.304121,1
3.9195516,4.1582394,2
5.6579695,9.488671,15
6.444297,15.476945,1
17.543821,6.856565,3
5.4680214,9.498272,15
5.41558,-8.689675,6
0.030239142,3.8331244,10
4.6192036,4.8218107,2
5.4496484,9.515955,15
7.605153,15.1301,1
2.0239353,6.3557477,2
5.509496,9.47202,15
-0.3094763,6.690299,8
7.3757997,7.657696,7
5.8070407,9.197643,15
7.5992184,15.120876,1
5.7419252,9.093239,15
6.2172832,15.66212,1
7.643941,15.206276,1
5.430749,9.37236,15
8.3499565,16.785917,12
5.6206317,8.315899,15
7.739561,15.695257,1
8.685427,17.350004,12
9.243961,17.430647,12
7.4615655,7.5314302,7
0.044083104,2.956167,10
5.509292,9.494157,15
0.6802789,5.180345,10
10.615557,0.7442619,13
-0.8282649,6.9559307,8
5.4956446,9.559445,15
-0.46287048,6.618887,8
17.161,7.0468683,3
-0.52844346,6.4448233,8
6.8733354,16.119904,1
5.5603786,9.513136,15
0.6247813,5.163178,10
-0.5470656,7.329668,8
5.408684,9.49505,15
19.346725,3.5806825,16
1.2075952,3.9227583,10
6.643701,8.1921625,7
0.6113837,5.1582522,10
7.4171057,7.652787,7
0.12350124,3.565995,10
7.3598332,7.6629176,7
17.561707,6.8025208,3
5.570832,9.482835,15
0.7160872,5.177304,10
7.393529,7.5987816,7
7.7128654,15.709909,1
0.5273524,6.5096173,8
15.859772,6.5895185,3
17.154642,7.0479074,3
10.649261,0.7147207,13
6.0837035,7.4187603,7
-0.5754486,6.7154155,8
5.589128,9.273973,15
8.306623,18.553293,12
-0.3778655,6.6285214,8
19.22198,3.6400058,16
17.435236,6.702388,3
4.083014,-4.906812,0
7.261203,7.6634183,7
7.6669583,15.352188,1
17.151606,7.0455904,3
5.6945353,-7.847347,6
6.4251013,15.520202,1
17.546663,6.8286266,3
6.7995396,16.244097,1
2.6165767,6.204789,2
5.7458777,9.172521,15
7.7674313,0.8176982,9
0.51242226,6.4670763,8
7.0637646,7.2960196,7
4.6346807,4.804641,2
-0.63789636,7.3621936,8
-0.047016848,3.8531177,10
2.1785517,6.3322864,2
5.6120105,8.446014,15
6.2075224,15.7370205,1
2.0429363,6.37908,2
16.148666,10.616555,11
8.294921,12.103514,17
1.7359875,5.170986,2
6.2363434,15.71906,1
8.233346,11.963595,17
7.7128663,15.630232,1
6.1612086,7.411011,7
-0.52800333,7.1913667,8
3.4170163,-4.1928244,0
4.3815513,4.840203,2
-0.21775076,6.585854,8
3.6374702,-4.430622,0
6.651216,16.202538,1
6.1792135,15.735692,1
5.0835295,9.074614,15
-0.52666175,6.6979423,8
2.3441625,6.093023,2
6.437979,15.484449,1
8.069879,11.805282,17
0.05676279,3.0123088,10
2.4978113,6.097275,2
6.8181953,16.041817,1
4.2888727,4.566945,2
6.5508595,15.895507,1
7.5759764,15.184678,1
5.4984145,-8.677039,6
8.163087,11.86621,17
7.0661025,7.2703643,7
16.536268,10.851798,11
1.3600541,4.4064703,10
-0.0030126483,4.199944,10
7.6199374,15.193781,1
16.49942,10.768684,11
5.196368,9.090061,15
8.229601,17.985472,12
3.3226047,-4.650317,0
-0.07572662,4.217678,10
-0.082469486,4.226272,10
-0.36414483,6.369777,8
-0.08401176,4.233527,10
16.371065,10.691556,11
-0.5946267,6.654704,8
5.104078,-8.272932,6
6.105359,7.4072413,7
-0.37025535,6.418103,8
-0.24387716,3.3774674,10
-0.6298777,6.7067494,8
-0.3612483,7.5605307,8
6.6279535,8.187394,7
-0.25736055,6.716096,8
19.212187,3.643331,16
15.867314,6.5780716,3
4.0118246,4.109705,2
8.384109,16.752403,12
5.777952,9.259805,15
0.12226791,4.2106404,10
6.8463154,16.04829,1
3.1536016,4.6539545,2
17.419653,6.5019774,3
3.6790946,4.715055,2
0.33210847,3.3482018,10
6.8905582,15.724885,1
0.50672936,6.468924,8
5.257698,-8.974019,6
15.863665,6.591177,3
16.129253,9.599662,11
7.2924314,7.6522546,7
1.4188603,4.476411,10
4.949655,-8.200389,6
-0.1954134,6.84103,8
6.844493,16.07642,1
7.0179553,16.032663,1
7.557116,17.323437,12
7.4805317,7.6315436,7
5.842576,9.381135,15
19.281193,3.6293848,16
8.405411,11.909626,17
7.3178444,7.3930497,7
7.4084005,7.308395,7
7.644485,0.9011915,9
6.6653633,16.246773,1
5.71248,9.4280815,15
6.2618537,15.709529,1
2.1543107,6.2165504,2
5.82956,9.447207,15
17.561274,6.8176703,3
3.0617535,-4.558355,0
19.32213,3.7581408,16
16.411127,10.890184,11
8.372534,16.735214,12
7.81647,0.85083854,9
4.008948,3.9720294,2
5.769182,9.201999,15
8.4471245,18.051157,12
8.334226,18.70548,12
0.65086406,5.188648,10
1.9776257,5.2774096,2
4.566015,4.7323046,2
1.3688945,4.4128633,10
7.399883,7.6796327,7
5.723444,9.446493,15
6.8811297,16.072906,1
5.8505096,9.253188,15
6.7621684,16.233347,1
6.205645,8.023675,7
2.0074997,6.34169,2
2.3825343,6.1185317,2
-0.074409984,3.8757367,10
0.07995472,3.7709975,10
8.323993,18.735014,12
0.2909807,3.187365,10
6.984495,7.3900185,7
6.448166,15.909241,1
5.5813985,-8.468632,6
5.8978868,9.546248,15
4.442457,4.690385,2
5.924845,9.211314,15
7.144737,7.701526,7
6.069717,7.6261754,7
6.613595,8.127445,7
5.7277803,9.193279,15
0.54371226,5.372992,10
5.7278333,9.561186,15
8.206635,17.86096,12
6.749988,16.248446,1
2.2008321,6.137471,2
-0.27860692,3.996878,10
7.1310487,7.641414,7
4.036274,3.9184444,2
6.76208,16.274755,1
1.9710492,5.302348,2
7.237349,7.8415604,7
-0.42693073,6.712833,8
-0.019063534,3.6362193,10
6.996798,7.3972816,7
6.9790583,-3.167494,4
2.0061755,6.3425817,2
-0.4212813,6.588411,8
16.188753,10.561425,11
19.274475,3.6777065,16
-0.19459175,7.5469036,8
0.13044617,4.2019043,10
8.417947,18.747616,12
19.304785,3.6307554,16
-0.12524551,7.4067535,8
6.40702,15.538817,1
8.253256,11.980602,17
6.547424,16.068079,1
5.8295627,9.143776,15
5.8644123,9.2372265,15
6.450673,15.488397,1
6.0747046,-2.8638773,4
5.5016527,9.341258,15
-0.43809226,6.5957155,8
5.783124,9.062787,15
5.7379966,9.566613,15
4.9543447,-8.218346,6
0.055827405,4.2203865,10
7.7036853,15.673502,1
-0.12783791,7.228578,8
8.376534,16.752544,12
7.610817,18.404097,12
6.541649,15.590504,1
7.2903357,7.570752,7
7.1758194,7.840165,7
5.8081946,9.346017,15
7.3289065,7.6525764,7
0.6671037,5.229566,10
1.8511996,5.151273,2
1.9698517,5.285865,2
-0.4423168,6.5887575,8
1.2169694,4.2201915,10
3.967219,3.8993747,2
-0.10540506,4.1585875,10
5.8272614,9.189679,15
8.108919,18.710245,12
9.214826,17.344883,12
7.7234106,15.698627,1
6.495812,15.904645,1
1.8344367,5.12818,2
-0.11682648,7.3234367,8
-0.18899047,6.431387,8
17.665758,4.5064263,16
6.607829,15.977216,1
8.198326,18.354887,12
8.217515,18.870913,12
-0.35975876,6.3822713,8
16.484297,10.774296,11
6.249687,15.72043,1
-0.09762769,3.7568638,10
1.9328074,5.2461333,2
-0.09318175,3.457338,10
0.68774974,5.282312,10
1.5246648,5.033634,2
15.706955,5.7362127,3
6.6974773,16.264765,1
-0.12071323,3.7603173,10
-0.15151022,3.7620609,10
6.8450437,-9.006324,6
19.010832,3.799939,16
5.685863,9.283036,15
5.8497944,9.272586,15
0.09658697,3.6487386,10
7.4431777,7.6329165,7
17.207844,7.029813,3
18.814854,5.5750303,16
-0.4313229,6.7379255,8
6.9873176,7.377089,7
6.178476,7.9757853,7
7.7502227,15.593581,1
7.257014,7.8622193,7
4.5892577,4.778691,2
8.023925,0.5358219,9
1.9167027,5.1969557,2
6.6063232,8.198371,7
-0.40481412,3.6848726,10
1.3455019,4.378912,10
3.3257103,-4.6392746,0
6.98384,7.3856277,7
6.66859,8.121331,7
6.765238,-8.392714,6
6.005775,7.761308,7
2.1375778,6.4090905,2
3.613407,-4.350192,0
-0.40836444,6.6213956,8
7.7113986,15.698923,1
1.3781089,4.5223846,10
7.6996264,15.72143,1
7.54472,17.46288,12
3.5896208,4.7353444,2
0.076618485,3.0113864,10
-0.30532345,6.618699,8
1.327592,4.1886115,10
5.9344354,7.761624,7
16.250317,10.613952,11
-0.24536109,2.9778943,10
