18.104456,5.479411
6.373116,-9.644595
6.900109,-8.530894
-9.096238,3.837999
6.474635,7.410736
18.630272,5.705628
6.624209,-8.471720
6.217209,-9.346073
0.997507,3.606885
6.906547,-7.399652
0.746185,3.576155
11.005007,-0.149622
19.021624,3.211531
6.539039,-9.039379
9.522432,-6.154794
0.292298,6.883257
10.382043,-0.504925
3.823737,-5.058219
19.064655,3.201475
6.614821,-8.665968
6.388243,-9.611374
9.493898,-6.215064
3.620735,-4.887805
3.945874,-4.945217
6.885363,-7.304412
18.680746,4.623414
9.385518,-6.333249
-0.220660,3.555565
6.533135,-8.448230
10.617086,-0.427790
6.806782,-9.153283
10.898531,-0.592124
7.358757,-3.257169
6.511892,-9.377542
9.356863,-6.395684
6.459114,-8.924747
6.491533,-9.542055
18.631382,5.725956
18.706745,3.517176
5.648470,8.801601
7.527173,0.391932
9.306173,-6.323145
9.413635,-6.324688
10.999119,-0.108257
6.156382,-2.914487
7.356044,-3.275821
9.271569,-6.231908
11.100986,-0.379294
6.387393,-9.116796
17.715527,4.435765
1.029285,3.676723
9.852367,-1.160956
7.738480,-3.798128
3.802912,-5.098134
11.177752,-0.506053
3.956517,-4.990010
18.965530,3.158062
9.409996,-6.060490
6.213519,-9.356723
9.458559,-6.307337
6.396719,-9.323858
6.765380,7.309801
6.901005,-7.318510
0.934324,3.853487
9.781118,-1.127417
9.403380,-6.306162
7.380308,-3.272280
10.920016,-0.648512
6.919212,-7.326621
6.968498,-7.307635
9.475802,-6.063281
9.346553,-6.366199
9.545140,-6.168176
18.696095,4.663097
10.985472,-0.353163
7.473820,0.387967
7.279910,-3.254446
6.405353,-9.234927
7.783247,-3.880680
6.204956,-9.323049
7.758570,-3.862219
8.890290,-6.272275
3.735778,-4.968123
6.593265,-8.451757
7.456267,-3.165386
18.138212,4.820337
9.840174,-1.202938
19.050659,3.209923
9.457592,-6.103431
0.114658,6.639371
9.544623,-6.142140
18.936686,3.209719
3.943970,-4.781483
18.678881,4.617263
17.630350,4.509446
9.426302,-6.067106
10.811229,-0.017919
7.727747,-3.848094
18.577904,5.522052
